DTXSID,CASRN,Chemical Name,Regulatory_Action,Risk_Mean,Risk_Uncertainty
DTXSID9045502,73771-04-7,Prednicarbate,Monitor,0.31715,0.04533875273979204
DTXSID00896728,518358-34-4,"N-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctyl)-P,P-bis(pentafluorophenyl)phosphinous amide",Monitor,0.31700000000000006,0.06783067152844648
DTXSID50844092,919289-98-8,"4-(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)aniline",Monitor,0.31700000000000006,0.05292447448959696
DTXSID9049035,220991-20-8,Lumiracoxib,Monitor,0.317,0.03472751070837067
DTXSID8024317,5902-51-2,Terbacil,Monitor,0.31699999999999995,0.022383029285599394
DTXSID1046009,13870-90-1,Coenzyme B12,Monitor,0.31626190476190474,0.034561686939176356
DTXSID4047389,433212-21-6,SAR 150640,Monitor,0.316,0.06003332407921454
DTXSID5040708,33228-45-4,4-Hexylaniline,Monitor,0.316,0.047791212581394085
DTXSID7048746,254877-67-3,Ataciguat,Monitor,0.316,0.04608687448721164
DTXSID5034357,103055-07-8,Lufenuron,Monitor,0.31599999999999995,0.0332264954516723
DTXSID4046652,33490-33-4,Capreomycin IB,Monitor,0.3151666666666667,0.04357911069410307
DTXSID8045775,NOCAS_45775,Itriglumide sodium,Monitor,0.3151666666666667,0.04372546931328086
DTXSID70897484,326475-46-1,Dichloropalladium bis{tris[4-(2-(perfluorooctyl)ethyl)phenyl]phosphane},Monitor,0.31500000000000006,0.06469157595854347
DTXSID8048945,212631-79-3,C.I. 1040,Monitor,0.31500000000000006,0.029410882339705485
DTXSID4045183,53179-13-8,5-methyl-1-phenyl-2(1H)-Pyridone,Monitor,0.315,0.031937438845342635
DTXSID3048784,243120-89-0,"Diethyl 2,2'-(hexane-1,6-diylbis{6'-[(2,3,4,6-tetra-O-acetyl-a-D-mannopyranosyl)oxy]biphenyl-3',3-diyl})diacetate",Monitor,0.315,0.034999999999999996
DTXSID5039224,75-07-0,Acetaldehyde,Monitor,0.315,0.04652956049652736
DTXSID7044217,144143-96-4,Eprosartan mesylate,Monitor,0.315,0.051816985632126465
DTXSID10404732,325459-92-5,Tris[4-[(perfluorooctyl)ethyl]phenyl]phosphane,Monitor,0.31499999999999995,0.06312685640834652
DTXSID60452864,219985-31-6,"Tris[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]phosphine",Monitor,0.31499999999999995,0.06312685640834652
DTXSID70896457,862133-29-7,"2,4-Difluoro-N-(2-fluoro-5-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",Monitor,0.3148333333333333,0.045426680853143254
DTXSID7048617,25126-32-3,Sincalide,Monitor,0.31475,0.044727648049053506
DTXSID6047286,123122-55-4,Candoxatril,Monitor,0.31449999999999995,0.05349999999999999
DTXSID3022667,378-44-9,Betamethasone,Monitor,0.314,0.03903844259188627
DTXSID6047446,34161-23-4,Fipexide hydrochloride,Monitor,0.314,0.0656048778674269
DTXSID0048682,83150-76-9,Octreotide,Monitor,0.314,0.04409081537009721
DTXSID3020384,50-02-2,Dexamethasone,Monitor,0.314,0.03903844259188627
DTXSID7022540,53164-05-9,Acemetacin,Monitor,0.31366666666666665,0.0462709412050371
DTXSID8046115,14149-43-0,Trimethidinium methyl sulfate,Monitor,0.3135,0.050894498720392166
DTXSID8047262,207736-05-8,CI-1029,Monitor,0.31333333333333335,0.023523038352503134
DTXSID6044642,30124-94-8,Disperse Red 82,Monitor,0.31333333333333335,0.05085928299402841
DTXSID80701689,905560-41-0,"5-(4-Chloro-1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonyl)-2-ethoxy-4-(furan-2-yl)-6-phenyl-3,4-dihydro-2H-pyran",Monitor,0.31333333333333335,0.04697517074654085
DTXSID50780683,252669-70-8,"1,1,2,2,3,3,4,4,5,5,6,6,10,10,10-Pentadecafluorodecyl prop-2-enoate",Monitor,0.31300000000000006,0.03848376280978772
DTXSID80896468,862133-14-0,"2-Fluoro-3-(4-fluoro-2-nitrobenzamido)-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",Monitor,0.313,0.037960505792204606
DTXSID5042083,58769-20-3,Kadethrin,Monitor,0.313,0.04267317658670374
DTXSID3045568,6398-98-7,Amodiaquin dihydrochloride dihydrate,Monitor,0.313,0.04473253849269008
DTXSID2044846,16588-34-4,4-Chloro-3-nitrobenzaldehyde,Monitor,0.313,0.060174745533321534
DTXSID2039336,28434-00-6,S-Bioallethrin,Monitor,0.313,0.03522782990761707
DTXSID4023462,50-60-2,Phentolamine,Monitor,0.313,0.041545156155681974
DTXSID8035180,584-79-2,Allethrin,Monitor,0.313,0.03522782990761707
DTXSID10893283,70900-34-4,2-(((5-(((4-(((Heptadecafluorooctyl)sulfonyl)(methyl)amino)butoxy)carbonyl)amino)-2-methylphenyl)carbamoyl)oxy)propyl methacrylate,Monitor,0.3123333333333333,0.045412920334782836
DTXSID70893289,70900-37-7,2-(((2-Methyl-5-(((4-(methyl((undecafluoropentyl)sulfonyl)amino)butoxy)carbonyl)amino)phenyl)carbamoyl)oxy)propyl methacrylate,Monitor,0.3123333333333333,0.045412920334782836
DTXSID50893287,70900-36-6,2-(((2-Methyl-5-(((4-(methyl((tridecafluorohexyl)sulfonyl)amino)butoxy)carbonyl)amino)phenyl)carbamoyl)oxy)propyl methacrylate,Monitor,0.3123333333333333,0.045412920334782836
DTXSID70893284,70900-35-5,2-(((2-Methyl-5-(((4-(methyl((pentadecafluoroheptyl)sulfonyl)amino)butoxy)carbonyl)amino)phenyl)carbamoyl)oxy)propyl methacrylate,Monitor,0.3123333333333333,0.045412920334782836
DTXSID60329603,15953-41-0,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecyl N-[3-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecoxycarbonylamino)-4-methylphenyl]carbamate",Monitor,0.3120833333333333,0.0390605832863088
DTXSID6045248,63-45-6,Primaquine diphosphate,Monitor,0.31200000000000006,0.038418745424597084
DTXSID7047774,554-92-7,Trimethobenzamide hydrochloride,Monitor,0.312,0.05344155686354954
DTXSID1032488,117718-60-2,Thiazopyr,Monitor,0.312,0.04955804677345546
DTXSID7046700,516-92-7,"(3alpha,5beta)-Cholestan-3-ol",Monitor,0.312,0.034871191548325395
DTXSID1046344,145-63-1,Suramin,Monitor,0.3118333333333333,0.032968419232148
DTXSID50940407,1890-47-7,"1,2,3,4,7,7-Hexachloro-5-(2,2,3,3-tetrafluorocyclobutyl)bicyclo[2.2.1]hept-2-ene",Monitor,0.3115,0.03728605637500431
DTXSID0046779,206361-99-1,Darunavir,Monitor,0.31133333333333335,0.03709447398198281
DTXSID4029353,32388-55-9,Acetylcedrene,Monitor,0.31100000000000005,0.040360872141221124
DTXSID8022610,144-14-9,Anileridine,Monitor,0.31100000000000005,0.049739320461783545
DTXSID9066673,21055-88-9,"Bis(2-(ethyl((heptadecafluorooctyl)sulphonyl)amino)ethyl) (4-methyl-1,3-phenylene)biscarbamate",Monitor,0.311,0.046141087980237305
DTXSID00893318,109669-84-3,"N-(Carboxymethyl)-N-[3-[[(perfluorooctyl)sulfonyl]amino]propyl]-N,N-bis(2-hydroxy-3-sulfopropyl)ammonium chloride, trisodium",Monitor,0.311,0.04635730794599703
DTXSID3045306,338-98-7,Isoflupredone acetate,Monitor,0.3109333333333334,0.03683530914760998
DTXSID00891758,68081-83-4,"Carbamic acid, (4-methyl-1,3-phenylene)bis-, bis[2-[ethyl[(perfluoro-C4-8-alkyl)sulfonyl]amino]ethyl] ester",Monitor,0.3105,0.049216359068911225
DTXSID5048633,42864-78-8,Bevantolol hydrochloride,Monitor,0.31049999999999994,0.03165833223655346
DTXSID80893290,70900-38-8,2-(((2-Methyl-5-(((4-(methyl((nonafluorobutyl)sulfonyl)amino)butoxy)carbonyl)amino)phenyl)carbamoyl)oxy)propyl methacrylate,Monitor,0.3103333333333333,0.04502961988143655
DTXSID9046659,141845-82-1,Ciclesonide,Monitor,0.31025,0.03802055365193936
DTXSID9020740,53-86-1,1-(p-Chlorobenzoyl)-5-methoxy-2-methyl-Indole-3-acetic acid,Monitor,0.31016666666666665,0.0406232691938992
DTXSID0022933,71-63-6,Digitoxin,Monitor,0.31000000000000005,0.033166247903554
DTXSID1022764,35607-66-0,Cefoxitin,Monitor,0.31,0.04266145801540309
DTXSID1041978,101463-69-8,Flufenoxuron,Monitor,0.31,0.028284271247461905
DTXSID6022422,101-77-9,"4,4'-Diaminobiphenyl methane",Monitor,0.31,0.06403124237432849
DTXSID8044597,162881-26-7,"(Phenylphosphoryl)bis[(2,4,6-trimethylphenyl)methanone]",Monitor,0.31,0.0360555127546399
DTXSID90793994,64983-18-2,Tridecafluorohexane-1-sulfinyl azide,Monitor,0.30999999999999994,0.03605551275463988
DTXSID7028300,66346-01-8,"1-(4-Chlorophenyl)-4,4-dimethyl-pentan-3-one",Monitor,0.30999999999999994,0.05848076606885379
DTXSID9023706,13647-35-3,Trilostane,Monitor,0.30999999999999994,0.027568097504180444
DTXSID8020383,131-01-1,Deserpidine,Monitor,0.30999999999999994,0.05513619500836089
DTXSID0050423,30964-13-7,"1,5-Dicaffeoylquinic acid",Monitor,0.3096,0.02911511634872854
DTXSID9048645,117091-64-2,Etoposide phosphate,Monitor,0.3095,0.03335041229130459
DTXSID6044519,116-66-5,"1,1,3,3,5-Pentamethyl-4,6-dinitro-2,3-dihydro-1H-indene",Monitor,0.3094,0.06051001753612556
DTXSID10536305,94048-09-6,"Bis(2,2,3,3,4,4,5,5-octafluoropentyl) bis{tris[(2,2,3,3,4,4,5,5-octafluoropentyl)oxy]silyl} orthosilicate",Monitor,0.30933333333333335,0.04562650301938313
DTXSID0046777,226700-81-8,Fosamprenavir calcium,Monitor,0.30900000000000005,0.020712315177207976
DTXSID3023554,24815-24-5,Rescinnamine,Monitor,0.30900000000000005,0.0531883445878888
DTXSID7045998,80621-81-4,Rifaximin,Monitor,0.309,0.043
DTXSID3045352,1264-72-8,Colistin sulfate,Monitor,0.309,0.03448187929913333
DTXSID4032667,66230-04-4,Esfenvalerate,Monitor,0.309,0.059236812878479546
DTXSID2032005,65646-68-6,4-Hydroxyphenyl retinamide,Monitor,0.309,0.035902646142032486
DTXSID7032474,1982-49-6,Siduron,Monitor,0.309,0.04109744517606903
DTXSID3020621,67614-33-9,"(R,R)-Fenvalerate",Monitor,0.309,0.059236812878479546
DTXSID30896458,862133-36-6,"3-Benzamido-2,6-difluoro-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",Monitor,0.3088333333333334,0.04599547079151743
DTXSID4045181,60607-34-3,Oxatomide,Monitor,0.3085,0.04074616546375867
DTXSID3048605,144481-98-1,Landiolol hydrochloride,Monitor,0.30824999999999997,0.037484163322662016
DTXSID70701698,905560-37-4,"5-(4-Chloro-1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonyl)-4-(4-methoxyphenyl)-2-(2-methylpropoxy)-6-phenyl-3,4-dihydro-2H-pyran",Monitor,0.30800000000000005,0.05436910887627274
DTXSID9046578,3861-73-2,Anazolene sodium,Monitor,0.308,0.03515679166249389
DTXSID6020278,97-00-7,"1-Chloro-2,4-dinitrobenzene",Monitor,0.308,0.04512205669071391
DTXSID7042140,21540-35-2,Methiuron,Monitor,0.308,0.033704599092705435
DTXSID6045660,207572-66-5,Pirlindole mesylate,Monitor,0.308,0.0268514431641951
DTXSID2057782,599-88-2,Sulfaperin,Monitor,0.308,0.052115256883181534
DTXSID0040707,33228-44-3,4-Pentylaniline,Monitor,0.308,0.058446556784809825
DTXSID70226230,7526-47-8,"4-(2,2,3,3,4,4,4-Heptafluorobutyl)phenyl dibutyl-phosphinate",Monitor,0.308,0.05325410782277738
DTXSID5045883,60414-06-4,Amiprilose hydrochloride,Monitor,0.308,0.05617828762075254
DTXSID5049079,7722-44-3,Colistin A,Monitor,0.308,0.037629775444453555
DTXSID5020867,838-88-0,"4,4'-Diamino-3,3'-dimethyldiphenylmethane",Monitor,0.308,0.04995998398718719
DTXSID90439082,144951-86-0,"2-(2-Chloro-1,1,2,2-tetrafluoroethoxy)-1,1,2,2-tetrafluoroethane-1-sulfonyl azide",Monitor,0.308,0.04019950248448356
DTXSID70897565,83003-52-5,"2-[2,4-Bis(1,1-dimethylpropyl)phenoxy]-N-[3-hydroxy-4-[(octafluoro-1-oxopentyl)amino]phenyl]-hexanamide",Monitor,0.308,0.04422668877499196
DTXSID4057681,211915-06-9,Dabigatran etexilate,Monitor,0.308,0.03340658617698013
DTXSID3026562,93-68-5,N-(2-Methylphenyl)-3-oxobutanamide,Monitor,0.30799999999999994,0.02135415650406262
DTXSID7040657,101828-21-1,Butenafine,Monitor,0.30766666666666664,0.03654677368341379
DTXSID0046773,23674-86-4,Difluprednate,Monitor,0.3075833333333333,0.030236222757921778
DTXSID8046876,83314-01-6,Bryostatin 1,Monitor,0.3075,0.04854121959736899
DTXSID9045348,1104-22-9,Meclozine dihydrochloride,Monitor,0.3075,0.0317214438511238
DTXSID3046114,58338-59-3,Dianiline,Monitor,0.3075,0.05618051263561058
DTXSID1032569,23103-98-2,Pirimicarb,Monitor,0.30700000000000005,0.04627094120503709
DTXSID1045744,119431-25-3,Eliprodil,Monitor,0.30700000000000005,0.062136945531623945
DTXSID5046778,111358-88-4,Lestaurtinib,Monitor,0.30700000000000005,0.05040833264451424
DTXSID5020366,427-51-0,Cyproterone acetate,Monitor,0.307,0.057801384066473706
DTXSID7040736,23110-15-8,Fumagillin,Monitor,0.307,0.046270941205037094
DTXSID1047815,151-06-4,Chlorphentermine hydrochloride,Monitor,0.30699999999999994,0.06277738446287802
DTXSID7021237,50-55-5,Reserpine,Monitor,0.30699999999999994,0.05080354318352215
DTXSID2048589,101827-46-7,Butenafine hydrochloride,Monitor,0.3066666666666667,0.0360555127546399
DTXSID7037185,19774-82-4,Amiodarone hydrochloride,Monitor,0.30625,0.04926015123809507
DTXSID7044390,6610-29-3,N-Methylhydrazinecarbothioamide,Monitor,0.30600000000000005,0.04608687448721164
DTXSID1047817,NOCAS_47817,Trimetrexate trihydrochloride,Monitor,0.306,0.0332264954516723
DTXSID2073772,105923-43-1,"N-(2,5-Dichloro-4-nitrophenyl)-2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanamide",Monitor,0.306,0.030066592756745822
DTXSID10893561,29763-53-9,"Copper, [tetrakis(pentadecafluoroheptyl)phthalocyaninato(2-)]-",Monitor,0.306,0.037469987990390384
DTXSID7046621,88889-14-9,Fosinopril sodium,Monitor,0.3055,0.017670597047072297
DTXSID7045946,82626-48-0,Zolpidem,Monitor,0.3055,0.03849999999999999
DTXSID9048641,83105-70-8,Sultamicillin tosylate,Monitor,0.3055,0.041620307543313514
DTXSID4048511,1062243-51-9,PharmaGSID_48511,Monitor,0.30533333333333335,0.05249761899362675
DTXSID7022592,1951-25-3,Amiodarone,Monitor,0.30525,0.04866274242169259
DTXSID5047295,291305-06-1,UK-373911,Monitor,0.30500000000000005,0.028017851452243794
DTXSID1057820,74639-40-0,Docarpamine,Monitor,0.30500000000000005,0.05044799302251775
DTXSID5044289,154323-57-6,Almotriptan,Monitor,0.30500000000000005,0.028722813232690138
DTXSID30904002,351505-16-3,"2,3-Dihydro-2-(4-methylphenyl)-3-phenyl-4(1H)-quinazolinone",Monitor,0.30500000000000005,0.042308391602612364
DTXSID1044481,23847-08-7,"1,1'-Disulfanediyldiazepan-2-one",Monitor,0.30500000000000005,0.05800862004909271
DTXSID1046843,22733-60-4,Siccanin,Monitor,0.30500000000000005,0.048425200051212994
DTXSID5047376,648917-13-9,AVE2865,Monitor,0.305,0.030413812651491096
DTXSID4046579,25526-93-6,Alovudine,Monitor,0.305,0.03383784863137726
DTXSID80468260,857637-92-4,"(4S,5R)-4-Benzyl-5-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-1,3-oxazolidin-2-one",Monitor,0.30474999999999997,0.05663976076926878
DTXSID4041818,14765-30-1,2-sec-Butylcyclohexan-1-one,Monitor,0.30450000000000005,0.05101225342993583
DTXSID90896696,61726-44-1,"Dimethyl (3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phosphonatato",Monitor,0.304,0.06406246951218786
DTXSID20700297,122179-35-5,"1,1,1,3-Tetramethyl-3,3-bis(1,1,2,2,3,3,6,6,6-nonafluorohexyl)disiloxane",Monitor,0.304,0.03352610922848042
DTXSID40896702,61726-43-0,"Dimethyl (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)phosphonate",Monitor,0.304,0.06406246951218786
DTXSID60896704,61726-45-2,"Dimethyl (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl)phosphonate",Monitor,0.304,0.06406246951218786
DTXSID4037617,2631-37-0,Promecarb,Monitor,0.30399999999999994,0.04127953488110059
DTXSID5035957,68359-37-5,Cyfluthrin,Monitor,0.30399999999999994,0.032924155266308645
DTXSID2021365,540-23-8,4-Methylaniline hydrochloride,Monitor,0.3035,0.054131783639558756
DTXSID4047674,28664-35-9,"4,5-Dimethyl-3-hydroxy-2,5-dihydrofuran-2-one",Monitor,0.30325,0.04330199187104446
DTXSID9057848,86487-64-1,Setoperone,Monitor,0.30316666666666664,0.037818646194701364
DTXSID4046363,7059-24-7,Chromomycin A3,Monitor,0.30315,0.02660455788018287
DTXSID7025269,120-37-6,3-Ethylamino-4-methylphenol,Monitor,0.30300000000000005,0.0355105618091294
DTXSID8041743,85-83-6,Scarlet red,Monitor,0.30300000000000005,0.029342801502242426
DTXSID3025170,101-67-7,"4,4'-Dioctyldiphenylamine",Monitor,0.30300000000000005,0.04290687590584987
DTXSID60465994,852527-60-7,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononyl azide",Monitor,0.303,0.056
DTXSID8046296,37561-27-6,Fenoverine,Monitor,0.303,0.04670117771534246
DTXSID60464260,852527-61-8,"11-Azido-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluoroundecane",Monitor,0.303,0.056
DTXSID8057641,137975-06-5,Mozavaptan,Monitor,0.303,0.04605431575867782
DTXSID1023819,3056-17-5,Stavudine,Monitor,0.303,0.035227829907617074
DTXSID6044486,4128-37-4,"1,3-Dipropan-2-ylurea",Monitor,0.303,0.04450842616853577
DTXSID00883911,2923-93-5,"2-[2,4-Bis(1,1-dimethylpropyl)phenoxy]-N-[4-[(2,2,3,3,4,4,4-heptafluoro-1-oxobutyl)amino]-3-hydroxyphenyl]-Hexanamide",Monitor,0.30299999999999994,0.03522782990761708
DTXSID9033979,361-09-1,Sodium cholate,Monitor,0.3029,0.03549211179966612
DTXSID7047356,473289-62-2,Ilepatril,Monitor,0.30266666666666675,0.026280537792569378
DTXSID6048967,106516-24-9,Sertindole,Monitor,0.30250000000000005,0.03669127961791466
DTXSID7041708,1320-07-6,"C.I. Acid Orange 24, monosodium salt",Monitor,0.3025,0.04238218965556168
DTXSID6021872,106-49-0,4-Methylaniline,Monitor,0.3025,0.0546465918424928
DTXSID8023638,29767-20-2,Teniposide,Monitor,0.3025,0.03530226621620771
DTXSID6048919,911-65-9,Etonitazene,Monitor,0.30224999999999996,0.03893022604609431
DTXSID1032278,57-22-7,Vincristine,Monitor,0.3021666666666666,0.05593672019940628
DTXSID0033960,72559-06-9,Rifabutin,Monitor,0.30200000000000005,0.047286361670147554
DTXSID4057764,53786-28-0,5-Chloro-1-(4-piperidyl)-1H-benzimidazol-2(3H)-one,Monitor,0.30200000000000005,0.037363083384538816
DTXSID2048824,13522-19-5,"(2beta,3alpha,5alpha,16beta,17beta)-3-Acetoxy-2,16-di(1-piperidinyl)androstan-17-yl propionate",Monitor,0.30200000000000005,0.04142463035441596
DTXSID2033736,159989-65-8,Nelfinavir mesylate,Monitor,0.30200000000000005,0.026000000000000002
DTXSID7046091,109826-26-8,Zaldaride,Monitor,0.302,0.04955804677345547
DTXSID0022301,70124-77-5,Flucythrinate,Monitor,0.30199999999999994,0.044676615807377355
DTXSID8020202,51333-22-3,Budesonide,Monitor,0.30174999999999996,0.029496821862702423
DTXSID7045443,23930-37-2,Alfadolone acetate,Monitor,0.3015833333333333,0.035532555494926066
DTXSID2045785,77086-22-7,Dizocilpine maleate,Monitor,0.3015,0.03605897946420558
DTXSID0046723,84366-81-4,Flavin adenine dinucleotide disodium,Monitor,0.3015,0.030826125283596705
DTXSID0046858,5412-37-3,2-Dodecylisoquinolinium tosylate,Monitor,0.3015,0.037419914484135314
DTXSID5046061,161814-49-9,Amprenavir,Monitor,0.3013333333333333,0.031874754901018446
DTXSID2049008,83519-04-4,Ilmofosine,Monitor,0.30100000000000005,0.038065732621348554
DTXSID5024471,6358-07-2,2-Amino-4-chloro-5-nitrophenol,Monitor,0.30100000000000005,0.04678675026115834
DTXSID4047339,181640-09-5,SR144190,Monitor,0.3009,0.04113745252200237
DTXSID0047662,140923-17-7,Iprovalicarb,Monitor,0.30050000000000004,0.04541200281863816
DTXSID5040706,3118-97-6,C.I. Solvent Orange 7,Monitor,0.30000000000000004,0.044215381938868294
DTXSID60549521,104554-44-1,"4-[3,3,4,4,5,5,5-Heptafluoro-2,2-bis(trifluoromethyl)pentyl]benzonitrile",Monitor,0.3,0.047749345545253286
DTXSID2057659,163252-36-6,Clevudine,Monitor,0.3,0.03255764119219942
DTXSID60880961,72779-05-6,"1,3-bis((perfluoro-5-methylhexyl)ethylthio)prop-2-yl (4-methyl-3-(((2-methyl-1-aziridinyl)carbonyl)amino)phenyl)carbamate",No Action,0.29999999999999993,0.03492849839314595
DTXSID70880457,53122-42-2,"1,3-Bis(2-(perfluoro-7-methyloctyl)-1-ethylsulfanyl)propan-2-yl {4-methyl-3-[(2-methylaziridine-1-carbonyl)amino]phenyl}carbamate",No Action,0.29999999999999993,0.03492849839314595
DTXSID00880960,72779-04-5,"2-Methyl-N-(2-methyl-5-(((1,3-bis((perfluoro-9-methyldecyl)ethylthio)-2-propoxy)carbonyl)amino)phenyl)-1-aziridinecarboxamide",No Action,0.29999999999999993,0.03492849839314595
DTXSID2047353,NOCAS_47353,SSR 241586 HCl,No Action,0.2999,0.0313542660574283
DTXSID3032549,126833-17-8,Fenhexamid,Data Gap,0.29934999999999995,0.051120470459494013
DTXSID60477597,144951-88-2,"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)ethane-1-sulfonyl azide",No Action,0.2990000000000001,0.025865034312755126
DTXSID00896288,92589-42-9,"N-[5-(2-Chloro-1,1,2-trifluoroethoxy)-2-hydroxy-4-{2-[3-(pentadecyloxy)phenoxy]butanamido}phenyl]-2,2,3,3,4,4,4-heptafluorobutanamide",No Action,0.29900000000000004,0.0452658811910251
DTXSID4021056,59-89-2,N-Nitrosomorpholine,No Action,0.29900000000000004,0.03419064199455752
DTXSID0020363,1192-28-5,Cyclopentanone oxime,Data Gap,0.29900000000000004,0.055578772926361
DTXSID50882797,104267-74-5,"Carbamic acid, [3-[[[2-[[(heptadecafluorooctyl)sulfonyl]methylamino]ethoxy]carbonyl]amino]-4-methylphenyl]-, 2-[[(heptadecafluorooctyl)sulfonyl]propylamino]ethyl ester",No Action,0.29900000000000004,0.02879236009777594
DTXSID60880128,346-10-1,"4'-[2-(2,4-Di-tert-pentylphenoxy)butyramido]perfluoro-2'-hydroxybutyranilide",No Action,0.29900000000000004,0.043
DTXSID3042261,66063-05-6,Pencycuron,Data Gap,0.29900000000000004,0.05940538696111658
DTXSID0048688,898128-45-5,2-[(4-Chloro-3-methylphenyl)amino]benzoic acid,No Action,0.29900000000000004,0.03419064199455752
DTXSID2046880,114899-77-3,Trabectedin,No Action,0.299,0.04158124577258358
DTXSID7023198,17575-22-3,Lanatoside C,Data Gap,0.299,0.055081757415681644
DTXSID4020614,297-76-7,Ethynodiol diacetate,No Action,0.299,0.03389690251335658
DTXSID2042191,534-13-4,"N,N'-Dimethylthiourea",No Action,0.299,0.03618010503025109
DTXSID3024786,327-97-9,Chlorogenic acid,No Action,0.29885,0.04223626995841371
DTXSID6042440,83121-18-0,Teflubenzuron,No Action,0.29874999999999996,0.045733603619220735
DTXSID8048943,267243-28-7,Canertinib,No Action,0.29850000000000004,0.04207433897282286
DTXSID9057842,84466-05-7,Amidoflumet,No Action,0.2985,0.04111265012134343
DTXSID70472972,290827-94-0,"Phenylbis[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]phosphane",Data Gap,0.29800000000000004,0.05758472019555188
DTXSID60475159,892154-91-5,"Bis[4-(1H,1H,2H,2H-perfluorodecyl)phenyl]phenylphosphine",Data Gap,0.29800000000000004,0.05758472019555188
DTXSID8044381,13676-54-5,Bismaleimide,No Action,0.29800000000000004,0.04728636167014755
DTXSID80465315,462996-04-9,"[4-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)phenyl] diphenylphosphine",Data Gap,0.29800000000000004,0.05758472019555188
