DTXSID,CASRN,Chemical Name,Global_Risk_Index,Risk_Category,Hazard_Composite,Exposure_Score,Persistence_Score,LogP,TPSA
DTXSID70893562,178094-71-8,"3-[(Perfluorohexane-1-sulfonyl)amino]-N,N-dimethylpropan-1-amine N-oxide potassium salt",25.339781123243704,High Exposure Risk,6.599951828353724,7.0,5.48484114132529,1.3545000000000003,71.3
DTXSID30897485,113584-52-4,"4-[(Perfluorooctyl)sulfonyl]-1,1-dioctylpiperazinium iodide",25.308611322117912,High Exposure Risk,6.1032835301451085,7.0,5.923886519939769,7.14050000000001,37.38
DTXSID10240839,94158-63-1,(Perfluoro-15-methylhexadecyl)ethyl acrylate,25.2517495097076,High Exposure Risk,6.313900420008537,6.0,6.665649817579654,11.832799999999995,26.3
DTXSID8070889,67939-98-4,Diammonium 2-(ethyl((pentadecafluoroheptyl)sulphonyl)amino)ethyl phosphate,25.10943193142115,High Exposure Risk,6.736348139234187,7.0,5.3249351582599855,3.5673999999999997,182.79999999999998
DTXSID50881280,68891-97-4,Diaquatetrachloro(mu-(N-ethyl-N-((pentadecafluoroheptyl)sulfonyl)glycinato-O1:O1'))-mu-hydroxybis(2-propanol) chromium,25.070135854426887,High Exposure Risk,6.595078467373886,7.0,5.430485773477004,5.786600000000009,176.37
DTXSID6067836,34362-49-7,2-(Perfluorotetradecyl)ethyl acrylate,25.054125886146664,High Exposure Risk,6.509265681319995,6.0,6.414990341651464,9.926899999999998,26.3
DTXSID50881063,93803-06-6,Diethyl(3-(((heptadecafluorooctyl)sulphonyl)amino)propyl)methylammonium iodide,25.05114878647168,High Exposure Risk,6.249999457093585,7.0,5.725977362866416,2.7532000000000005,46.17
DTXSID7070218,65104-64-5,(Perfluorooctadecyl)ethyl 2-propenoate,25.04123439265878,High Exposure Risk,6.183751000150115,6.0,6.749202976222384,12.468099999999994,26.3
DTXSID6072055,70225-24-0,Bis(trimethyl-3-(((undecafluoropentyl)sulphonyl)amino)propylammonium) sulphate,25.015564035068333,High Exposure Risk,6.3751023759588445,7.0,5.605638614505024,4.788200000000004,172.6
DTXSID5072773,73772-34-6,N-[3-Dimethylaminopropyl]-N-2-[2-(2-hydroxyethoxy)ethoxy]ethylperfluorohexanesulfonamide,24.981952146016873,High Exposure Risk,6.442435023548606,7.0,5.5395984492336465,3.291700000000002,79.31
DTXSID90880434,34455-35-1,10:2 Fluorotelomer sulfonamide betaine,24.97976725635416,High Exposure Risk,6.138458887307356,7.0,5.813410572575344,4.792300000000004,86.3
DTXSID80234927,85665-65-2,Sodium 3-((3-(((heptadecafluorooctyl)sulphonyl)amino)propyl)methylamino)propanesulphonate,24.972994489456273,High Exposure Risk,6.491226007983034,7.0,5.495988950259056,1.1339000000000004,106.61000000000001
DTXSID60781565,293290-88-7,"Ytterbium(3+) bis(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)(1,2,2,3,3,4,4,4-octafluorobutane-1-sulfonyl)methanide (methanesulfonyl)methanide tris(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)methanide (1/1/1/1)",24.933993417162135,Moderate Concern,5.339506084045896,7.0,6.671027251448625,13.435169999999996,238.97999999999993
DTXSID00881275,67940-02-7,N-(3-(Dimethylamino)propyl)perfluoroheptanesulfonamide hydrochloride,24.932701588596196,High Exposure Risk,6.424996224806895,7.0,5.543683432691279,0.16689999999999972,53.99
DTXSID50882999,146245-94-5,"Poly(oxy-1,2-ethanediyl), alpha-(4-sulfobutyl)-omega-[[(heptadecafluorooctyl)sulfonyl]propylamino]-, sodium salt",24.932553143075474,High Exposure Risk,6.415921218085611,7.0,5.551491648796166,2.341100000000001,103.81
DTXSID10624392,2355-31-9,2-(N-Methylperfluorooctanesulfonamido)acetic acid,24.91774235185149,Moderate Concern,5.455803479495865,8.0,5.7089992439926505,4.299500000000001,74.68
DTXSID10880456,52956-82-8,2-(Perfluoro-11-methyldodecyl)ethyl propenoate,24.871231266666534,High Exposure Risk,6.5470209863809545,6.0,6.331437183008734,9.291599999999999,26.3
DTXSID40881279,68891-96-3,Diaquatetrachloro[mu-[N-ethyl-N-[(perfluorooctyl)sulfonyl]glycinato-O1:O1']]-mu-hydroxybis[2-methylpropanol]dichromium,24.865429450158196,High Exposure Risk,6.47725841421877,7.0,5.4841168593300464,6.4285000000000085,187.37
DTXSID70881126,93894-72-5,Diethyl(3-(((heptadecafluoroisooctyl)sulphonyl)amino)propyl)methylammonium iodide,24.85073957877136,High Exposure Risk,6.199999457093585,7.0,5.725977362866416,2.7532000000000005,46.17
DTXSID3042009,2991-51-7,Potassium N-ethyl-N-((heptadecafluorooctyl)sulphonyl)glycinate,24.836660992723033,High Exposure Risk,6.398567444632737,7.0,5.545138748999331,0.3589,77.51
DTXSID9071890,68957-33-5,N-Ethyl-N-[(nonafluorobutyl)sulfonyl]glycine,24.81996416457243,Moderate Concern,5.755765882146044,8.0,5.3902392559003545,2.1484,74.68
DTXSID00894022,110494-69-4,"alpha-[2-[[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctyl)sulfonyl]propylamino]ethyl]-omega-(4-sulfobutoxy)-poly(oxy-1,2-ethanediyl) sodium salt (1:1)",24.819633613197176,High Exposure Risk,6.415371483817948,7.0,5.5268224976308655,2.3577000000000004,113.03999999999999
DTXSID40892547,1432486-91-3,N-[3-(Dimethylamino)propyl]-N-[(pentadecafluoroheptyl)sulfonyl]-beta-alanine,24.727636015646898,Moderate Concern,5.4757949285247225,8.0,5.644759422699237,4.376200000000003,77.92
DTXSID40234928,85665-66-3,Potassium N-propyl-N-((tridecafluorohexyl)sulphonyl)glycinate,24.724210176702588,High Exposure Risk,6.548697130032492,7.0,5.393485078192496,-0.5215999999999996,77.51
DTXSID50880410,38006-74-5,(3-(Perfluorooctyl)sulphonylaminopropyl)trimethylammonium chloride,24.71661034822081,High Exposure Risk,6.19999938914984,7.0,5.695072069909168,1.973,46.17
DTXSID90883061,68958-60-1,"Poly(oxy-1,2-ethanediyl), alpha-[2-[ethyl[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoroheptyl)sulfonyl]amino]ethyl]-omega-methoxy-",24.6774727918363,High Exposure Risk,6.168050530669291,7.0,5.715506444779532,4.632700000000003,55.84
DTXSID5067841,34395-24-9,(Perfluorododecyl)ethyl 2-propenoate,24.653156788732417,High Exposure Risk,6.5764016245574854,6.0,6.247884024366005,8.656300000000002,26.3
DTXSID1071905,68957-60-8,N-[3-(dimethylamino)propyl]-perfluoropentanesulfonamide hydrochloride,24.63944085453262,High Exposure Risk,6.324898714297638,7.0,5.56518022038708,3.3403000000000023,49.410000000000004
DTXSID8031863,375-95-1,Perfluorononanoic acid,24.604335214046344,High Exposure Risk,6.016096246559725,7.0,5.842501327315085,5.080400000000001,37.3
DTXSID00882020,141607-32-1,N-(Perfluorohexanesulfonyl)-N-(3-dimethylaminopropyl)-3-aminopropanoic acid,24.572774724448795,Moderate Concern,5.523256456802569,8.0,5.561206264056507,3.7409000000000026,77.92
DTXSID1070513,67584-62-7,Potassium N-ethyl-N-((pentadecafluoroheptyl)sulphonyl)glycinate,24.55746073159995,High Exposure Risk,6.42342524511053,7.0,5.461585590356602,-0.2764,77.51
DTXSID50200997,52956-81-7,(Perfluoro-9-methyldecyl)ethyl acrylate,24.548267528496165,High Exposure Risk,6.637180921235279,6.0,6.164330865723275,8.021000000000004,26.3
DTXSID90895664,106877-15-0,4-(Tridecafluorohexyl)phenol,24.546291333123225,High Exposure Risk,8.474974416256416,5.0,5.792652609319821,5.587500000000002,20.23
DTXSID3070884,67939-90-6,N-Ethyl-N-(2-(phosphonooxy)ethyl)perfluoropentanesulfonamide,24.445924838539707,High Exposure Risk,6.474448969827332,7.0,5.393933898018475,2.8084000000000016,104.13999999999999
DTXSID00180876,2624-81-9,Sodium mono(N-ethyl-2-perfluorooctylsulfonaminoethyl)sulfate,24.41709671909297,High Exposure Risk,6.340066512873042,7.0,5.501766688210118,1.0858000000000005,103.81
DTXSID6071902,68957-53-9,Ethyl N-ethyl-N-((tridecafluorohexyl)sulfonyl)glycinate,24.414794136883856,High Exposure Risk,6.221061339182649,7.0,5.606483433739616,3.8975000000000026,63.68
DTXSID90880611,68310-75-8,"3-((Perfluorooctylsulphonyl)amino)-N,N,N-trimethylpropanaminium iodide",24.327653959703035,High Exposure Risk,6.199999394486835,7.0,5.605450768577189,2.1350000000000002,81.17
DTXSID8051419,1652-63-7,"N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide",24.317955303120748,High Exposure Risk,6.099999389098061,7.0,5.695072069909168,1.973,46.17
DTXSID80893295,75033-26-0,"2-[[(Heptadecafluorooctyl)sulfonyl]amino]-N,N,N-trimethyl-1-propanaminium iodide",24.317684176488324,High Exposure Risk,6.099999264331393,7.0,5.695008690687518,1.9714000000000003,46.17
DTXSID70881282,68891-99-6,Diaquatetrachloro(mu-(N-ethyl-N-((perfluoropentyl)sulfonyl)glycinato-O1:O1'))-mu-hydroxybis(2-propanol)dichromium,24.301157531259985,High Exposure Risk,6.595750813582996,7.0,5.263379456191545,4.516000000000007,176.37
DTXSID40882827,438237-77-5,"3-[((Perfluorooctyl)ethyl)sulfonyl]amino-N,N,N-trimethyl-1-propanaminium 4-methylbenzenesulfonate",24.25647337850923,High Exposure Risk,6.0691507976659995,7.0,5.709547510298779,6.300720000000006,103.37
DTXSID50881361,57765-32-9,"2-[[(Heptadecafluorooctyl)sulfonyl]amino]-N,N,N-trimethylethanaminium iodide",24.251971981675563,High Exposure Risk,6.099999256395634,7.0,5.679619423430545,1.5829000000000002,46.17
DTXSID60880966,73019-20-2,"N3-(2-(((heptadecafluorooctyl)sulfonyl)methylamino)ethyl)-N1-(2-(((heptadecafluorooctyl)sulfonyl)propylamino)ethyl)-4-methyl-1,3-benzenedicarboxamide",24.246633584880197,Moderate Concern,5.499334381449646,7.0,6.298589170216915,10.691819999999993,132.95999999999998
DTXSID50881129,93951-33-8,"1-Propanaminium, N,N,N-trimethyl-2(or 3)-[[[4-[[4,4,5,5,5-pentafluoro-3-(pentafluoroethyl)-1,2,3-tris(trifluoromethyl)-1-pentenyl]oxy]phenyl]sulfonyl]amino]-, methyl sulfate",24.191763877123254,High Exposure Risk,6.002126521107076,7.0,5.757903063201375,7.326200000000008,121.83000000000001
DTXSID7070505,67584-53-6,Potassium N-ethyl-N-(perfluorohexylsulphonyl)glycinate,24.18177250362584,High Exposure Risk,6.42342524511053,7.0,5.378032431713872,-0.9117,77.51
DTXSID10305275,57578-99-1,4-(Pentadecafluoroheptyl)phenol,24.17369108280639,High Exposure Risk,8.227653025563841,5.0,5.876205767962551,6.222800000000003,20.23
DTXSID30880615,68555-81-7,Trimethyl-3-(((pentadecafluoroheptyl)sulphonyl)amino)propylammonium chloride,24.157585504041116,High Exposure Risk,6.149999132152234,7.0,5.6115189112664385,1.3377000000000001,46.17
DTXSID10241124,94231-57-9,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Henicosafluoroundecyl acrylate",24.10613259140892,High Exposure Risk,6.624028762006872,6.0,6.065325060601921,6.995600000000004,26.3
DTXSID9041285,94133-90-1,Sodium 3-[[3-(dimethylamino)propyl][(perfluorooctyl)sulfonyl]amino]-2-hydroxypropanesulfonate,24.07228122224784,High Exposure Risk,6.3245430337638995,7.0,5.437384644400784,0.44690000000000013,118.04999999999998
DTXSID20880200,3871-50-9,Sodium 2-(N-ethylperfluorooctanesulfonamido)acetate,24.060341567863126,High Exposure Risk,6.198567444632737,7.0,5.545138748999331,0.3589,77.51
DTXSID60893293,73149-44-7,Perfluorooctane sulfonamido ammonium bromide,24.018964019450518,High Exposure Risk,6.0249993890980615,7.0,5.695072069909168,1.973,46.17
DTXSID20571181,181649-25-2,"Diethyl N-(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)phosphoramidate",24.018961407933126,High Exposure Risk,6.324922512797428,7.0,5.425015396142292,3.5126000000000017,81.7
DTXSID50896733,96426-90-3,"Sodium {[2-(dimethylamino)ethyl](1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonyl)amino}acetate",24.012541498037898,High Exposure Risk,6.216572207394226,7.0,5.518094146912775,-0.09939999999999971,80.75
DTXSID60880567,67584-58-1,"3-((Perfluoroheptyl)sulfonylamino)-N,N,N-trimethyl-1-propanaminium iodide",23.961182342146788,High Exposure Risk,6.099999132152234,7.0,5.6115189112664385,1.3377000000000001,46.17
DTXSID70220516,70281-93-5,Potassium N-((heptadecafluorooctyl)sulphonyl)-N-methylglycinate,23.93142091011436,High Exposure Risk,6.182583156342589,7.0,5.529686102520707,-0.031199999999999894,77.51
DTXSID60329603,15953-41-0,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecyl N-[3-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecoxycarbonylamino)-4-methylphenyl]carbamate",23.915140652830097,Moderate Concern,5.8605414653654915,6.0,6.8011749409627384,15.057619999999991,76.66000000000001
DTXSID30893563,178094-72-9,"3-[(Perfluoropentane-1-sulfonyl)amino]-N,N-dimethylpropan-1-amine N-oxide potassium salt",23.913845046745,High Exposure Risk,6.3249054467370485,7.0,5.401287982682559,0.7192000000000003,71.3
DTXSID30881167,94166-88-8,"Butanedioic acid, sulfo-, 1,4-bis(.alpha.-.omega.-perfluoro-C6-12-alkyl) esters, sodium salts",23.911929943803063,Moderate Concern,5.759719259388235,8.0,5.1894738412872865,-1.2240999999999997,109.80000000000001
DTXSID9037743,17741-60-5,2-(Perfluorodecyl)ethyl acrylate,23.896194150085897,High Exposure Risk,6.549654035826378,6.0,6.0807777070805455,7.385700000000004,26.3
DTXSID10880234,24407-09-8,3-(Perfluoro-7-methyloctyl)-2-hydroxypropyl acrylate,23.872491359898582,High Exposure Risk,6.724950495821428,6.0,5.91639828792094,6.1113000000000035,46.53
DTXSID70880417,38850-58-7,3-({3-[(2-Hydroxyethyl)(dimethyl)azaniumyl]propyl}[(perfluorohexyl)sulfonyl]amino)-1-propanesulfonate,23.866333540969038,High Exposure Risk,6.29160257038224,7.0,5.4190902587976,2.7086000000000015,114.81
DTXSID50896657,75260-69-4,N-[(Perfluorooctyl)sulfonyl]glycine potassium salt (1:1),23.84979156480548,High Exposure Risk,6.2037617361657365,7.0,5.49201150138348,-0.3733999999999997,86.29999999999998
DTXSID60897539,52032-20-9,"Poly(oxy-1,2-ethanediyl), alpha-[[[(heptadecafluorooctyl)sulfonyl]methylamino]carbonyl]-omega-butoxy-",23.838856788960754,Moderate Concern,5.883935999572207,7.0,5.787879015167972,6.168200000000004,72.91
DTXSID50897043,934166-50-4,"1,4-bis(Perfluorooctyl) fumarate",23.81999842011787,High Exposure Risk,6.094581329488424,6.0,6.513982703746365,10.562800000000001,52.60000000000001
DTXSID90897042,234096-30-1,"1,4-bis(Perfluorooctyl) maleate",23.81999842011787,High Exposure Risk,6.094581329488424,6.0,6.513982703746365,10.562800000000001,52.60000000000001
DTXSID1071660,68555-71-5,Sodium N-ethyl-N-((pentadecafluoroheptyl)sulphonyl)glycinate,23.79283874895002,High Exposure Risk,6.22342524511053,7.0,5.461585590356602,-0.2764,77.51
DTXSID00375104,335-83-1,"1H,1H-Perfluoro-n-decyl acrylate",23.775370611190212,High Exposure Risk,6.624394633359151,6.0,5.981771901959191,6.360300000000003,26.3
DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,23.75961384733396,Moderate Concern,5.866096246559724,7.0,5.7861828496416905,4.841100000000001,54.370000000000005
DTXSID60892584,690947-60-5,10:2 Fluorotelomer thioether amido sulfonic acid,23.718941029119787,Moderate Concern,5.713158496857147,7.0,5.9309052057300855,7.562400000000005,83.47
DTXSID10420770,24120-18-1,Bis((perfluoroheptyl)methyl) (2E)-but-2-enedioate,23.71724964047984,High Exposure Risk,6.2247612986649585,6.0,6.350243407611079,9.3772,52.60000000000001
DTXSID70883044,68310-17-8,"Poly[oxy(methyl-1,2-ethanediyl)], alpha-[2-[ethyl[(1,1,2,2,3,3,4,4,5,5,5-undecafluoropentyl)sulfonyl]amino]ethyl]-omega-hydroxy-",23.71456621271147,High Exposure Risk,6.150950225449273,7.0,5.5077590438427695,3.0981000000000027,66.84
DTXSID10895747,1652-60-4,(Perfluorooctyl)-1-propyl prop-2-enoate,23.657077771387936,High Exposure Risk,6.64996426303352,6.0,5.929124036273709,6.505200000000003,26.3
DTXSID00194615,4180-26-1,"1H,1H,9H-Perfluorononyl acrylate",23.595097206068022,High Exposure Risk,6.713926678946653,6.0,5.857252229671815,5.427800000000002,26.3
DTXSID90883081,68298-80-6,"Poly(oxy-1,2-ethanediyl), alpha-[2-[ethyl[(1,1,2,2,3,3,4,4,5,5,5-undecafluoropentyl)sulfonyl]amino]ethyl]-omega-hydroxy-",23.5720557068893,High Exposure Risk,6.131188404149677,7.0,5.492306397364146,2.7080000000000015,66.84
DTXSID1071903,68957-54-0,Ethyl N-ethyl-N-((pentadecafluoroheptyl)sulfonyl)glycinate,23.566249974663428,Moderate Concern,5.916670454711571,7.0,5.690036592382345,4.532800000000003,63.68
DTXSID80880180,2355-57-9,"Bis-(1H,1H,7H-perfluoroheptyl) (1S,3R)-camphorate",23.555011961145972,High Exposure Risk,6.356676664219459,6.0,6.175924204160726,9.398499999999997,52.60000000000001
DTXSID90896075,1361253-41-9,"Ethyl 4,4-difluoro-5-[(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)oxy]pentanoate",23.522130512193634,High Exposure Risk,6.08166231066898,7.0,5.525305726018144,3.7371000000000025,69.67
DTXSID30895941,146955-22-8,3-(Perfluorohexyl)-2-hydroxypropyl acrylate,23.5178353469127,High Exposure Risk,6.9181431664105215,6.0,5.66573881199275,4.205400000000001,46.53
DTXSID90880454,52166-82-2,Trimethyl-3-(perfluorohexyl)sulphonylaminopropylammonium chloride,23.507322780403523,High Exposure Risk,6.074909141821647,7.0,5.527965752623709,0.7024000000000001,46.17
DTXSID40880984,80621-17-6,Sodium 3-(methyl(3-(((tridecafluorohexyl)sulphonyl)amino)propyl)amino)propanesulphonate,23.46763209692413,High Exposure Risk,6.291222948399609,7.0,5.328882632973595,-0.13669999999999982,106.61000000000001
DTXSID50379975,76962-34-0,3-(Perfluorooctyl)-2-hydroxypropyl acrylate,23.44785935394025,High Exposure Risk,6.699949119810826,6.0,5.83284512927821,5.476000000000003,46.53
DTXSID00880223,15577-26-1,2-(Perfluoro-7-methyloctyl)ethyl acrylate,23.432183790361677,High Exposure Risk,6.51195220975604,6.0,5.997224548437814,6.7504000000000035,26.3
DTXSID40880429,31214-91-2,Polyhexadecafluoro-9-(trifluoromethyl)decyl acrylate,23.432183790361677,High Exposure Risk,6.51195220975604,6.0,5.997224548437814,6.7504000000000035,26.3
DTXSID1072054,70225-22-8,Bis(trimethyl-3-(((nonafluorobutyl)sulphonyl)amino)propylammonium)sulphate,23.414914097470486,High Exposure Risk,6.150533904009701,7.0,5.438532297219564,3.5176000000000025,172.6
DTXSID6071904,68957-59-5,N-(3-(Dimethylamino)propyl)-perfluorobutane-1-sulphonamide hydrochloride,23.40614255918528,High Exposure Risk,6.099894454053114,7.0,5.4816270617443505,2.7050000000000014,49.410000000000004
DTXSID30450690,80804-82-6,4-Heptadecafluorooctyl-phenol,23.400436386721022,High Exposure Risk,7.852813066735929,5.0,5.959758926605281,6.858100000000004,20.23
DTXSID1071668,68555-79-3,Ethyl N-ethyl-N-((undecafluoropentyl)sulphonyl)glycinate,23.395057320365904,High Exposure Risk,6.051409087738174,7.0,5.5229302750968845,3.2622000000000018,63.68
DTXSID301009915,2624-80-8,Sodium mono(N-ethyl-2-perfluorooctylsulfonaminoethyl) phosphate,23.393783722782878,High Exposure Risk,6.256450210799956,7.0,5.341637814819898,-2.541699999999998,109.79999999999998
DTXSID40897032,24120-19-2,Bis[2-(perfluorohexyl)ethyl] fumarate,23.390479758795934,High Exposure Risk,6.273554399339533,6.0,6.214042383282868,8.886800000000001,52.60000000000001
DTXSID10381993,55003-96-8,Bis[2-(perfluorohexyl)ethyl] maleate,23.390479758795934,High Exposure Risk,6.273554399339533,6.0,6.214042383282868,8.886800000000001,52.60000000000001
DTXSID40896388,1346175-94-7,"2,4-Bis[3,4,4,4-tetrafluoro-3-(trifluoromethyl)butyl]-1lambda~6~,3lambda~6~-dithietane-1,1,3,3-tetrone",23.350380751512358,Moderate Concern,5.898627671131223,7.0,5.655160597969655,4.708000000000002,68.28
DTXSID90880939,68957-58-4,"3-((Perfluorohexylsulfonyl)amino)-N,N,N-trimethyl-1-propanaminium iodide",23.313843979061698,High Exposure Risk,6.024909141821647,7.0,5.527965752623709,0.7024000000000001,46.17
DTXSID40883016,332350-90-0,Tributyl(2-methoxypropyl)phosphonium methyl((nonafluorobutyl)sulfonyl)azanide,23.308107609874334,Moderate Concern,5.865743540304379,7.0,5.676568768604387,8.184600000000007,57.470000000000006
DTXSID30880978,75032-81-4,"1-Propanesulfonic acid, 3-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]-, sodium salt",23.25151452248154,Moderate Concern,5.990066512873042,7.0,5.545255507004215,1.5443,94.57999999999998
DTXSID90894132,1911606-13-7,"2- Methyl- 2- [[1- oxo- 3- [(3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 8- tridecafluorooctyl) sulfonyl] propyl] amino] propanesulfonic acid",23.23436507418289,High Exposure Risk,6.089384011184893,7.0,5.450789446848656,3.7028000000000016,117.60999999999999
DTXSID2070504,67584-52-5,Potassium N-ethyl-N-((perfluoropentyl)sulphonyl)glycinate,23.22900266329794,High Exposure Risk,6.267715446121299,7.0,5.294479273071142,-1.5469999999999997,77.51
DTXSID50780683,252669-70-8,"1,1,2,2,3,3,4,4,5,5,6,6,10,10,10-Pentadecafluorodecyl prop-2-enoate",23.225826980992757,High Exposure Risk,6.606496899919136,6.0,5.859340013534516,6.217500000000003,26.3
DTXSID4047672,272451-65-7,Flubendiamide,23.220970807097565,High Exposure Risk,6.116096246559724,7.0,5.423854383810647,5.694320000000004,92.34
DTXSID10868577,958822-85-0,N-[3-(Dimethylamino)propyl]-2-(perfluorohexyl)-N-hydroxyethane-1-sulfonamide,23.206113767746366,Moderate Concern,5.896976248240326,7.0,5.621794916788592,4.088000000000003,60.85
DTXSID20897479,92340-26-6,1-[2-[Ethyl[(perfluorooctyl)sulfonyl]amino]ethyl] butanedioate potassium,23.204771264881344,High Exposure Risk,6.042833225581769,7.0,5.485783240750172,0.6822999999999999,103.81
