CID,SMILES
591200,CC(C)CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC(C)C
135398752,C1=NNC2=C1C(=O)NC(=O)N2
20055397,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CC
656743,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3
1390,CN1C=CN=C1
66932,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C
198015,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl
20055424,CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O
9930121,C1CN2CCC1[C@H](C2)NC(=O)C3=NC=C4C(=C3)C=CO4
34192,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl
60196260,CC1(CCCC(N1C)(C)C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
60196261,C1CCCN(CCC1)CCN=C(N)N.OS(=O)(=O)O.OS(=O)(=O)O
165286,CNN.OS(=O)(=O)O
60196266,CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N.CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
60196268,CC1=C(SC=C1)/C=C/C2=NCCCN2C.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O
60196269,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O
60196270,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNC[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O
66991,COCCC1=CC=CC=N1
60196272,COC1=C(C=C(C=C1)S(=O)(=O)N2[C@@H]([C@@](C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCC[C@@H]5C(=O)N)OC
135464373,CCCCN(C(=N)N[N+](=O)[O-])N=O
67000,CC1(C(=O)NC(=O)N1CO)C
853433,C/C=C/C1=CC(=C(C=C1)O)OC
67005,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-]
656829,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F.Cl
656833,C1=CC(=CC=C1[C@H]([C@@H](COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)O)[N+](=O)[O-].[Na+]
1474,C1=CC=NC(=C1)C2=CC=CC=N2
1480,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O
60196296,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=CN31)O.Cl
1483,C1=C(C=C(C(=C1Br)O)Br)Br
1486,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O
1488,COC(=O)COC1=C(C=C(C=C1)Cl)Cl
1489,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O
1491,C1=CC(=C(C=C1O)O)C(=O)O
1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O
20055509,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.O.O.O.Br
60196312,C[C@H]1[C@@H]2CC3=C([C@]1(CCN2C)C)C=C(C=C3)O.C[C@H]1[C@@H]2CC3=C([C@]1(CCN2C)C)C=C(C=C3)O.C(=C/C(=O)O)\C(=O)O
60196318,CCC(=O)N(C1CCN(CC1)CC2=CC=CC=C2)C3=CC=CC=C3.Cl
60196319,CCC1=CC(=C(C=C1OC)C[C@H](C)N)OC.Cl
23692768,C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+]
60196321,CCC(=O)N(C1CCN(CC1)CC(C2=CC=CC=C2)O)C3=CC=CC=C3.Cl
60196322,CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CS2)C3=CC=CC=C3.Cl
60196324,CCC(=O)N(C1CCN(CC1)CCC2=CC=CS2)C3=CC=CC=C3.Cl
67045,C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)O
60196325,CC1=CC(=C(C=C1OC)C[C@@H](C)N)OC.Cl
60196328,CC(CC1=CC2=C(C=C1)OCO2)NO.Cl
60196330,CCN[C@@H](C)CC1=CC=CC=C1.Cl
11634155,CC(C)C[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2CC1=O)OC)OC
60196332,C[C@H](CC1=CC(=C(C=C1OC)Br)OC)N.Cl
34286,CC1=C(C=CO1)S
67054,CC1=C(C=C(C=C1)N)S(=O)(=O)O
60196334,CCN(CC)CCC1=CNC2=CC=CC=C21.CCN(CC)CCC1=CNC2=CC=CC=C21.C(=C/C(=O)O)\C(=O)O
60196335,CN(C)CCC1=CNC2=CC=CC=C21.C(=C/C(=O)O)\C(=O)O
67058,CC1=CC(=C(C=C1)OC)[N+](=O)[O-]
60196336,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSC[C@H](C(=O)[O-])N)OC)SC2)C(=O)O.[Na+]
67060,CC1=NN(C(=O)C1)C2=CC(=CC=C2)S(=O)(=O)O
60196343,C[C@@H]1CN(CCN1[C@H](COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C.C(=C\C(=O)O)\C(=O)O
67065,C1=CC=C(C=C1)NC2=CC3=CC(=CC(=C3C=C2)O)S(=O)(=O)O
60196348,CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4.C(=O)(C(F)(F)F)O
1533,CC1=CC(=NC=C1)N
53249535,C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C
60196351,C1[C@@H](C2=C(CN1)C(=C(C=C2)O)O)C3=CC(=C(C=C3)O)O.Cl
34306,CC(C)CCCCCOC(=O)CS
1539,C1C2=CC=CC=C2C3=C1C=C(C=C3)N
60196356,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@@H](C(S4)(C)C)C(=O)[O-].[Na+]
34312,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N
34313,CC1=C(OC(=C1C(=O)NC2=CC=CC=C2)C)C
60196361,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2.Cl
60196362,C1C[C@@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5.C(=C/C(=O)O)\C(=O)O
60196365,C1CN(CCN1CCOCC(=O)N)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
60196368,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
60196372,CC1C=C[C-]=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn]
60196373,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC
60196374,CCN1C=CN(C1C)C.Br
60196375,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
60196376,CCCCCCCCN1CN(C=C1)C.Br
60196377,CCCN1CN(C=C1)C.Br
60196378,CCCN1CN(C=C1)C.Cl
60196379,CCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
60196380,CCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F
60196381,CCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F
60196382,[B-](F)(F)(F)F.CCCC[N+]1(CCCCC1)C
60196383,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[O-]
60196384,CCCC[N+]1(CCCCC1)C.[I-]
60196385,CCC[N+]1(CCCCC1)C.[Br-]
60196386,CCC[N+]1(CCCCC1)C.F[P-](F)(F)(F)(F)F
60196387,CCC[N+]1(CCCCC1)C.[I-]
60196388,[B-](F)(F)(F)F.CCC[N+]1(CCCCC1)C
60196389,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C
60196390,CCCC[N+]1=CC=CC=C1C.C(F)(F)(F)S(=O)(=O)[O-]
60196391,CCCC[N+]1=CC=CC=C1C.F[P-](F)(F)(F)(F)F
60196392,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
60196393,CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-]
67114,CCN(CC)C1=CC=C(C=C1)C=O
60196394,CCC[N+]1(CCCC1)C.[Cl-]
60196395,CCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F
60196396,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-]
60196397,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-]
60196398,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
60196399,CC(C)C1=C(C(=CC=C1)C(C)C)NC(=O)[N-]S(=O)(=O)C2=CC(=CO2)C(C)(C)O.[Na+]
60196400,CCN(C(C)C)C(=O)C1=CC(=CC(=C1)C)OC[C@H](C)NC2=CC=NC=C2.CC1=CC=C(C=C1)S(=O)(=O)O
60196401,CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C3=C(C=C(C=C3)OC)C[C@H](C)C(=O)[O-])C(=O)[O-])C4=CC5=C(C=C4)OCO5.[Na+].[Na+]
67123,C1=CC=C(C=C1)C(=O)OCCOCCOCCOC(=O)C2=CC=CC=C2
60196402,CN(C)C(=O)NC1(CCN(CC1)CC[C@]2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)F)F)C5=CC=CC=C5.Cl
60196403,COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl.Cl
60196405,C1CN2CCC1[C@@H](C2)[C@@H](C3=CC=CC=C3)NC(=O)C4=C(C=CC(=C4Cl)C(F)(F)F)Cl.Cl
60196406,CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C.C(=O)(C(F)(F)F)O
60196407,CCOC(=O)O[C@H](C)OC(=O)C1=CC2=C(C=C1)N(C(=C2)C(=O)NC3CCN(CC3)C(C)C)CC4=NOC(=C4)C5=CC=C(S5)Cl.Cl
60196408,CCN(CC1=CN=CC=C1)C(=O)C2=C(C(=CC=C2)Cl)[C@]3(C4=C(C=CC(=C4)Cl)N(C3=O)CC5=C(C=C(C=C5)OC)OC)C.Cl
60196409,C1CC1N2CCC(CC2)NC(=O)C3=NC4=C(N3CC5=NOC(=C5)C6=CC=C(S6)Cl)C=CC(=C4)C(=O)[O-].[Na+]
60196410,CC(C)N1CCC(CC1)NC(=O)C2=CC3=CC(=NC=C3N2CC(=O)NC4=NC=C(C=C4)Cl)OCCOC.CC(=O)O
60196411,CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O
60196412,CC(C)[C@@]1(CC[C@H](C1)[NH2+][C@H]2CCOC[C@H]2OC)C(=O)N3CCC4=C(C3)C=C(C=N4)C(F)(F)F.C(CC(=O)[O-])C(=O)O
60196413,CCOC1=CC=CC(=C1)C2(CCC(CC2)C)N3CCN(CC3)C4=CC=CC=C4.CS(=O)(=O)O
60196415,CC1=CC(=O)OC2=C1C=CC(=C2)O.O
230976,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)OC2=O
60196416,CC1=C(C=CC(=C1)C(=C2C=CC(=NC3=C(C=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)O)C=C2)C4=CC=C(C=C4)NC5=CC=C(C=C5)S(=O)(=O)[O-])N.[Na+].[Na+]
60196418,CCCCOC(CC)OC(C)COC(CC)O
60196419,C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.O.[Na+]
198212,CC(=O)C1=CC(=C(C=C1)O)C(=O)N
60196420,C1[C@@H]2C=C[C@@H]1[C@H]3[C@@H]2[C@]4(C(=C([C@@]3(C4(Cl)Cl)Cl)Cl)Cl)Cl
60196421,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
60196422,CCCCC1=CC2=C(C=CC=C2S(=O)(=O)[O-])C=C1.[Na+]
60196424,CCOC(=O)/C=C(/O)\C.CCOC(=O)/C=C(/O)\C.CC(O)C.CC(O)C.[Ti]
13633097,CC1=CSC(=C1N([C@@H](C)COC)C(=O)CCl)C
60196425,CCC(C)(CCC(C)C)C(=O)O[Sn](C)(C)OC(=O)C(C)(CC)CCC(C)C
60196427,CC(C)CC(C)CC(C)CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)CC(C)CC(C)CC(C)C
60196428,CC(C)C1=CC2=C(C=C1)C(=CC(=C2S(=O)(=O)[O-])C(C)C)C(C)C.[Na+]
60196430,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Zn+2]
67151,C1CN(CCN1CCO)CCO
60196431,CCCCCC(CC)OC(=O)CCCOC1=C(C=C(C=C1)Cl)Cl
165457,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O.O
60196432,O.O.Cl[In](Cl)Cl
60196433,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O)C)(C)C(=O)O.[NH4+].O.O.O
60196435,CC(=O)N1[C@@H]2[C@H]1[C@@]3([C@H](C4=C(C=C(C=C4OC)C=O)N(C2)O3)COC(=O)N)OC(=O)C
60196436,CC(C)(CNC1=NC=C2C(=CC(=O)N(C2=N1)C)OC3=C(C=C(C=C3)F)F)O.Cl
60196438,CC1=CC(=C(C=C1)C(=O)[N-]S(=O)(=O)/C=C/C2=CC=C(C=C2)OC)Cl.[Na+]
198231,CCC1=C2C(=CC=C1)C(=CN2)CCO
60196440,C1CCCN(CC1)CC2=CC=C(S2)C3=NC(=NO3)CCN4C(=O)C5=CC=CC=C5C4=O.C(=C/C(=O)O)\C(=O)O
60196441,CC1=C(C=CC(=C1)F)C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CC[C@H]([C@H]4CO)O
67172,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C
67174,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
1639,C1=NNC(=N1)N
99953,CCCCCCCCCOCC1CO1
1672,COCCCN
1674,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1
1678,C(C[N+](=O)[O-])C(=O)O
67215,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C
11437710,C1=CC(=CC(=C1)C(F)(F)F)C(=O)CC2=CC=C(C=C2)C#N
1684,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F
34458,COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC
6915744,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
34468,CCN(CC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-]
34469,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-]
67236,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O
1727,C1=CN=CC=C1N
1730,C1=CC(=CC=C1C(=O)O)[Hg]Cl
1732,CC1=C(C=CC(=C1)O)Cl
67271,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4
67274,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O
67277,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])O
67284,COC1=CC(=C(C=C1)OC)OC
67285,CC(C)C1=CC2=C(C=C1)N=CC=C2
1752,CCCCCCCCCC1=CC=C(C=C1)O
34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C
76973791,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O.O
67299,C1=C(C(=CC(=C1O)Cl)Cl)O
1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
67313,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl
67322,C(CN(CCO)CCO)N(CCO)CCO
67329,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC
1807,C1C(COCO1)([N+](=O)[O-])Br
67349,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl
67350,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C
9570071,CC(C)(/C=N/OC(=O)NC)SC
9570076,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl
165675,C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C
9570092,CC(C)(/C=N/O)SC
9570093,CC(C)(/C=N/OC(=O)NC)S(=O)(=O)C
132916,C1CN2C(=O)[C@H](N=C(C3=CC=CC1=C32)C4=CC=CC=C4F)NC(=O)C5=CC6=CC=CC=C6N5
135399235,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
132932,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)F)C3=CC=C(C=C3)S(=O)C
460612,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl
657220,CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)CC)/C2=CC=C(C=C2)OC(=O)CC
34632,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl
67406,CC1=CC(=CC=C1)OC(=O)C
657237,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N
1892,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO
657255,CCCCCCCCN[C@H](C)[C@H](C1=CC=C(C=C1)SC(C)C)O
34665,C1=C(N=C(S1)N)CC(=O)O
67437,C1CCOC2(C1)CCCCO2
165746,CC(C)CCCCCOC(=O)C=C
1923,C1=CC2=C(C(=C1)O)N=CC=C2
34697,CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2
1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
657298,CCCC1=CC(=O)NC(=S)N1
657302,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+]
657306,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
1967,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C
1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
1982,CC(=O)NP(=O)(OC)SC
1983,CC(=O)NC1=CC=C(C=C1)O
1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O
1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N
1988,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C
1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
1990,CC(=O)NO
34757,CC1=CC2=C(C=C1C)SC(=N2)N
34763,CC(C)CCCCCCCOC(=O)C(=C)C
67533,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl
34766,CCSCC1=CC=CC=C1OC(=O)NC
1999,CCC(C1=CC=CC=C1)C(=O)NC(=O)NC(=O)C
2000,CC(=O)NC(CC1=CC=CC=C1)C(=O)O
34767,CCOC(=O)N1CCC(=O)CC1
67535,CC(C)N1C(=O)C2=CC=CC=C2C1=O
2005,CC(=O)NCCCCCC(=O)O
2006,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2
67542,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O
2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O
657381,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-]
9570290,CCOP(=S)(OCC)O/N=C(\C#N)/C1=CC=CC=C1
67579,C1=CC=C(C=C1)C2=CC=CC=C2F
493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
2051,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC
2052,C1=CC(=C(C=C1C=C(C#N)C#N)O)O
67589,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F
854019,CN1[C@@H](CCC1=O)C2=CN=CC=C2
854026,C/C=C/1\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3
9865233,CC(C)(C1=NC2=NC=C(N2N=C1)C3=CC(=C(C=C3)F)C4=C(C=CC=C4F)C#N)O
9570327,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O
2075,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N
2078,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl
2081,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N
2082,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
10160166,C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O
198695,C1CCN(CC1)C(=O)[C@H]2CCC(=O)N2
6096946,[NH4+].[NH4+].[O-]S(=O)(=S)[O-]
198707,C[C@H](CN1CCCC1)C(=O)C2=CC=C(C=C2)C(F)(F)F
11995188,CCCC[N+]1=CC=C(C=C1)C.[I-]
34870,C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O
13240377,CCCC[N+]1=CC=CC=C1C.[Br-]
2119,CC(C)NCC(COC1=CC=CC=C1CC=C)O
2120,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CC(=O)O
2122,C=CCSCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
2126,CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C
2130,C1C2CC3CC1CC(C2)(C3)N
2140,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
2141,C(CN)CNCCSP(=O)(O)O
67678,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N
2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N
2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N
2151,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N
67688,C1=CC(=C(C=C1[N+](=O)[O-])Cl)F
2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2
2155,C1=CSC(=N1)N
2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
2159,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
2164,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C
135465076,C1=CC=C(C=C1)/[N+](=N/[O-])/[O-].[NH4+]
2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
2176,CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3
9570438,C1=CC(=CC=C1/C=N/N/C(=N/N=C/C2=CC=C(C=C2)Cl)/N)Cl
2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
133264,CCCCCOC1=C(C=C(C=C1)C2C(=O)NC(=O)S2)OCC
166033,[Cl-].[Cl-].[Cl-].[Fe+3]
2194,COC1=CC=C(C=C1)C2=CC(=S)SS2
2196,COC1=CC=C(C=C1)C(=O)N2CCCC2=O
2197,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
2201,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C(=O)O
2202,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
45356234,C1[C@H]2[C@@H]([C@H]([C@@H]1Cl)Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl
2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2
9570475,C/C(=N\O)/C1=CC=C(C=C1)OCC(=O)N2CCCCC2
100524,CC1=CC(=C(C=C1)OP(=S)(NC(C)C)OC)[N+](=O)[O-]
2225,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
2230,CN1CCC=C(C1)C(=O)OC
67768,C1=CC(=C(C=C1N)[N+](=O)[O-])F
2244,CC(=O)OC1=CC=CC=C1C(=O)O
2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
